titulo,calle,latitud_df1,longitud_df1,paradas_cercanas_df2,id,name,address,activate,no_available,total_bases,dock_bikes,free_bases,reservations_count,geometry.type,latitud_df2,longitud_df2,metros_distancia
Instalación Deportiva Municipal Básica Club de Petanca Peonias,CALLE PEONIAS 2,40.45064086472342,-3.6179092385151757,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,2738.219449079105
Instalación Deportiva Municipal Básica Condesa de Venadito,CALLE CONDESA DE VENADITO 7,40.44505998039654,-3.652958563116748,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,370.50088708494303
Instalación Deportiva Municipal Básica Diana,CALLE GALEON 25,40.45721870340052,-3.5845999549053547,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,5649.238233255306
Instalación Deportiva Municipal Básica El Capricho I,PASEO ALAMEDA DE OSUNA 48,40.45430519267116,-3.599375619694702,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,4357.986945516658
Instalación Deportiva Municipal Básica El Capricho II,PASEO ALAMEDA DE OSUNA 46,40.45424612279451,-3.600342165562562,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,4277.502694374414
Instalación Deportiva Municipal Básica El Pedernoso - Parque de Villa Rosa - Paco Caño,CALLE PEDROÑERAS (cubierta P.A.R.) 42,40.46725432234968,-3.6309383657037775,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,3030.057390757428
Instalación Deportiva Municipal Básica Esperanza I - Agrupación Deportiva Esperanza,CALLE SILVANO 65,40.45993986921884,-3.642319354553547,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,1890.5760123492355
Instalación Deportiva Municipal Básica Esperanza II,CALLE SILVANO 61,40.459082202600115,-3.643098932325283,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,1780.2531101790164
Instalación Deportiva Municipal Básica Jardines de Bucaramanga,AVENIDA BUCARAMANGA 2,40.47216617986823,-3.6387819347036476,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,3279.723858282118
Instalación Deportiva Municipal Básica Jardín Chico de la Eterna Sonrisa,CALLE LA RIOJA 25,40.45957494865393,-3.585736377839529,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,5633.01336162346
Instalación Deportiva Municipal Básica Jardín de Portugalete,CALLE ULISES 23,40.45739950911607,-3.6534554216138133,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,1569.536703576642
Instalación Deportiva Municipal Básica Joaquín Ibarra,CALLE JOAQUIN IBARRA S/N Frente al nº 24,40.459939211411836,-3.5934812403258682,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,5029.259777451746
Instalación Deportiva Municipal Básica José Luis Sánchez Juez (antiguo Los Coronales),CALLE BAHIA DE MALAGA 5,40.46697124729341,-3.5960084512507975,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,5173.3795312247075
Instalación Deportiva Municipal Básica Juan Clemente Núñez,CALLE JUAN CLEMENTE 1,40.46196292860933,-3.6269611631430987,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,2754.2195937921883
Instalación Deportiva Municipal Básica Los Llanos,CALLE FLORENCIO CASTILLO 3,40.460905300198924,-3.627454138352421,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,2639.8056889165878
Instalación Deportiva Municipal Básica Machupichu,AVENIDA MACHUPICHU 50,40.46090954739925,-3.6313861722687983,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,2422.8768676850923
Instalación Deportiva Municipal Básica Mallorca,CALLE AGASTIA  esq. Juan Pérez de Zúñiga,40.44315431642945,-3.6473980760038276,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,145.5722611780019
Instalación Deportiva Municipal Básica Manizales,CALLE GALAPA 10 c/v Avda. Manizales,40.47408401293854,-3.6389770641784493,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,3481.90335786233
Instalación Deportiva Municipal Básica Maruja Mallo,AVENIDA MARUJA MALLO 7 c/v Conchita Montes,40.4781907268689,-3.6310289400506117,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,4123.713478003291
Instalación Deportiva Municipal Básica Miguel Riesco,CALLE MIGUEL RIESCO 7,40.46287029502265,-3.6321749881222796,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,2560.850432291802
Instalación Deportiva Municipal Básica Miguel Riesco - Ramón Power,CALLE MIGUEL RIESCO 1,40.46193413382862,-3.632148755414652,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,2476.1788747186465
Instalación Deportiva Municipal Básica Minaya,CALLE MINAYA 5,40.46831590638329,-3.6361385381321285,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,2943.6858285322946
Instalación Deportiva Municipal Básica Montalbos,CALLE MONTALBOS 14,40.46443633174865,-3.637175309306409,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,2511.5324349851353
Instalación Deportiva Municipal Básica Nevado de Cumbal,CALLE NEVADO DEL CUMBAL 4,40.469280016703586,-3.63118145043629,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,3217.0248157768674
Instalación Deportiva Municipal Básica Nuestra Señora de Loreto,CALLE TIMON 16,40.472636002948775,-3.585807144623962,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,6236.671502058709
Instalación Deportiva Municipal Básica Orión-Jupiter,CALLE ORION 52,40.47625087283375,-3.579998848197848,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,6865.470082004435
Instalación Deportiva Municipal Básica Parque Alfredo Kraus,CALLE MAR ADRIATICO 7,40.470138614017166,-3.638880685402964,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,3060.413668945197
Instalación Deportiva Municipal Básica Parque Juan Pablo II (rugby),AVENIDA PICEAS 13,40.45716098978023,-3.6198043588509803,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,2885.160854011238
Instalación Deportiva Municipal Básica Parque de Villa Rosa,CALLE EL PEDERNOSO 19,40.46658460115245,-3.629846894727888,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,3014.4568201007137
Instalación Deportiva Municipal Básica Peonías - José Miguel Vicens,CALLE PEONIAS 2,40.45063098748498,-3.6179168085538476,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,2737.2958058793342
Instalación Deportiva Municipal Básica Playa de Bolnuevo,CALLE PLAYA DE BOLNUEVO 1,40.47482151403539,-3.592469353688286,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,5900.200921354957
Instalación Deportiva Municipal Básica Soto Hidalgo,CALLE RIAÑO 1,40.46124483748552,-3.5794097699469845,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,6199.493876146023
Instalación Deportiva Municipal Básica Telémaco,CALLE TELEMACO s/n,40.44742577488327,-3.63909008577834,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,931.9287616506342
Instalación Deportiva Municipal Básica Tribaldos I,CALLE TRIBALDOS 37 junto a la iglesia,40.46705463815002,-3.6394058625072554,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,2719.2090413890337
Instalación Deportiva Municipal Básica Tribaldos II,CALLE TRIBALDOS 34,40.467706247348325,-3.6356019707978606,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,2898.17372018132
Instalación Deportiva Municipal Básica Urbanización Arroyo del Santo,AVENIDA PRUNOS 100,40.454070707473555,-3.6179726170504694,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,2864.092340651732
Instalación Deportiva Municipal Básica Valdebebas,CALLE JOSE ANTONIO FERNANDEZ ORDOÑEZ 25,40.491562982872125,-3.609344241196309,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,6288.767601962668
Instalación Deportiva Municipal Básica Valdetorres,"CALLE VALDETORRES DE JARAMA 29 Estrecho Ormuz, 6",40.47058975661767,-3.6436271096508284,232,238,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32,1,0,24,13,10,0,Point,40.44370542379883,-3.648958444298144,3023.2407567311816
Instalación Deportiva Municipal Básica Alameda de Osuna I,CALLE BALANDRO 1,40.451251451000815,-3.5905626839548366,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,4894.352530638131
Instalación Deportiva Municipal Básica Albaida,CALLE ALBAIDA S/N Parque de San Blas,40.430241502639134,-3.619981910665231,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,1779.4909279173564
Instalación Deportiva Municipal Básica Almudena,CALLE NICOLAS SALMERON 8,40.41909002674735,-3.6296630675589197,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,1520.988514915947
Instalación Deportiva Municipal Básica Ambulatorio (El Paraiso),CALLE AJOFRIN s/n,40.425607242600144,-3.6256685841403025,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,1374.944909242643
Instalación Deportiva Municipal Básica Arcaute,AVENIDA INVIERNO 1,40.443627672731296,-3.576711464888384,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,5656.378200855674
Instalación Deportiva Municipal Básica Arcos de Jalón,CALLE ARCOS DE JALON s/n c/v Albericia,40.42425405686439,-3.6159424880881414,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,2205.4471432705755
Instalación Deportiva Municipal Básica Arriaga,AVENIDA DAROCA 95,40.425090271008656,-3.6427216652412877,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,533.6727207514035
Instalación Deportiva Municipal Básica Barrio del Aeropuerto,CALLE MEDINA DE POMAR 14,40.45120159850761,-3.5844180853262886,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,5351.380035637279
Instalación Deportiva Municipal Básica Carlos II,"CALLE CARLOS II 4 con Austria, 5",40.42766744656451,-3.6076270875712217,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,2833.3609314897344
Instalación Deportiva Municipal Básica Cementerio Civil,AVENIDA DAROCA 101,40.42041280188907,-3.6332470504462986,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,1223.866163254016
Instalación Deportiva Municipal Básica Ciudad Pegaso I,CALLE UNO S/N,40.44951110145051,-3.594391876070514,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,4517.101964020307
Instalación Deportiva Municipal Básica Ciudad Pegaso II,CALLE SEIS S/N,40.448330002444166,-3.5945701505778493,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,4441.227873238182
Instalación Deportiva Municipal Básica Ciudad Pegaso III,CALLE ONCE S/N,40.44455842139296,-3.593947323119205,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,4310.59695746099
Instalación Deportiva Municipal Básica Doctor Cirajas,CALLE DOCTOR CIRAJAS 3,40.435515856536526,-3.6374563613179753,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,712.04087915038
Instalación Deportiva Municipal Básica Electra,CALLE CRONOS 65,40.44127421398117,-3.6189277132249833,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,2267.697984544972
Instalación Deportiva Municipal Básica Esfinge,CALLE ESFINGE 60 c/v Circe,40.44229135833031,-3.608914308760063,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,3054.469354250905
Instalación Deportiva Municipal Básica Euterpe,CALLE EUTERPE 1,40.44749880003797,-3.5915203945028886,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,4630.8916498867575
Instalación Deportiva Municipal Básica Galeón,CALLE GALEON 3,40.45591483433643,-3.585897770294804,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,5498.393036811675
Instalación Deportiva Municipal Básica Guadalajara,AVENIDA GUADALAJARA S/N,40.42048481589473,-3.618277425225656,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,2179.1971655028483
Instalación Deportiva Municipal Básica Las Rosas,AVENIDA NIZA s/n,40.42658241694823,-3.6066624374676812,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,2926.636455808029
Instalación Deportiva Municipal Básica Lucano,CALLE LUCANO  c/v Esfinge,40.439035523688,-3.6095923854429737,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,2852.9963098911885
Instalación Deportiva Municipal Básica Medio Amposta,CALLE ALBERIQUE  c/v Alconera,40.42900772144501,-3.6182140003992127,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,1929.7133507896206
Instalación Deportiva Municipal Básica Miguel Yuste,CALLE MIGUEL YUSTE  c/v Emilio Muñoz,40.434344810420576,-3.6225544602449005,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,1643.7317630804064
Instalación Deportiva Municipal Básica Nicolasa Gómez,CALLE NICOLASA GOMEZ 1,40.44448358264842,-3.615148388183279,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,2735.8195432288044
Instalación Deportiva Municipal Básica Parque San Blas,"CALLE ALBAIDA S/N Avda. Arcentales, Alberique y Ajofrín",40.43147962796436,-3.62093644615012,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,1709.1024192530006
Instalación Deportiva Municipal Básica Pinos de Osuna,CALLE PINOS DE OSUNA 1,40.45067715296623,-3.591878464060468,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,4766.009717863925
Instalación Deportiva Municipal Básica Pista de Patinaje Avenida Niza,AVENIDA NIZA s/n c/v Travesía de Carlos II,40.42658241694823,-3.6066624374676812,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,2926.636455808029
Instalación Deportiva Municipal Básica Plaza de la Orotava,PLAZA LA OROTAVA 1,40.43187659610899,-3.6341091105203587,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,630.7459140210057
Instalación Deportiva Municipal Básica Pobladura del Valle,CALLE POBLADURA DEL VALLE s/n c/v Amposta,40.42474106519291,-3.620898051733735,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,1788.3673818316356
Instalación Deportiva Municipal Básica Polígono de las Rosas,CALLE HELSINKI 8 c/v Oslo,40.425863011303306,-3.602966146720566,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,3247.079516248452
Instalación Deportiva Municipal Básica Polígono de África,CALLE VILLAESCUSA 56,40.420332957105195,-3.629721806497472,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,1413.0410929237628
Instalación Deportiva Municipal Básica Pueblo Nuevo II,CALLE ASCAO  esq. Luis Ruiz,40.43092216576642,-3.6389220332415686,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,221.45743672166148
Instalación Deportiva Municipal Básica Quinta de Los Molinos I,"CALLE ALCALA 535,c/vAvenida25Septiembre",40.441749846959226,-3.624297141481054,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,1946.9003188773283
Instalación Deportiva Municipal Básica Vital Aza,CALLE VITAL AZA  esq. Ezequiel Solana,40.43077285384415,-3.644721019010737,217,223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77,1,0,24,6,18,0,Point,40.429706,-3.640994,337.0270983281522
Instalación Deportiva Municipal Básica Albaicín,CALLE ALBAICIN 19 Orcasur,40.36818417178253,-3.7023924767814074,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,2316.7163579261937
Instalación Deportiva Municipal Básica Alerce,CALLE ALERCE 31 Junto M-40,40.365063948772985,-3.695446430865286,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,2685.977788045177
Instalación Deportiva Municipal Básica Campo de fútbol de la A. D. Orcasitas,AVENIDA RAFAELA YBARRA 119,40.36720552010195,-3.71208812822708,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,2620.173058252011
Instalación Deportiva Municipal Básica Cerro Blanco,"CALLE ALBARDIN C/V CALLE CERRO BLANCO, 30 7 c/v Cerro Blanco, 30",40.37975674670092,-3.716284060235098,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,1705.2204345083903
Instalación Deportiva Municipal Básica Ciudad de Los Ángeles,CALLE ANOETA S/N Parque ciudad de los Ángeles,40.35283994612291,-3.698205911976654,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,4018.700838966085
Instalación Deportiva Municipal Básica Colonia Euskalduna,CALLE HERMANDAD DE DONANTES DE SANGRE 7,40.35456935043359,-3.699754645665144,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,3823.115732622142
Instalación Deportiva Municipal Básica Colonia Marconi,AVENIDA MARCONI s/n,40.33393325295466,-3.6931253996834856,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,6146.63163482121
Instalación Deportiva Municipal Básica David González Rubio - Pradolongo,CALLE DOCTOR TOLOSA LATOUR 14,40.376803396829956,-3.7018869744559444,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,1358.4475523041542
Instalación Deportiva Municipal Básica El Cruce,CALLE SANTIAGO AMON 6y8,40.348947003587675,-3.693879611293337,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,4479.939338510575
Instalación Deportiva Municipal Básica Evangelios-Almendrales,CALLE EVANGELIOS 4,40.383258382877266,-3.7005815819050203,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,633.8382730113598
Instalación Deportiva Municipal Básica Frontón Orcasitas,AVENIDA RAFAELA YBARRA 103 Parque de Orcasitas,40.37064655641207,-3.7122298796847235,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,2277.226564386644
Instalación Deportiva Municipal Básica Frontón Zofio (antiguo Zofío II),CALLE RICARDO BELTRAN Y ROZPIDE 16,40.37992590963709,-3.7180064038885896,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,1813.6033505764085
Instalación Deportiva Municipal Básica La Mancha,CALLE TOMELLOSO 21 Próximo a la Av. de Córdoba (P.D. Almendral),40.3806576674271,-3.6986108300552756,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,931.4741187009612
Instalación Deportiva Municipal Básica Maracena,CALLE MARACENA 1 c/v Moreja -Orcasur-,40.36926754309533,-3.6975509077822384,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,2199.804856504082
Instalación Deportiva Municipal Básica Maris Stella,CALLE DOCTOR TOLOSA LATOUR 18 Frente C. Informat. S.S.,40.37561971602255,-3.703376726464257,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,1506.9402676985844
Instalación Deportiva Municipal Básica Maíz,CALLE RICARDO BELTRAN Y ROZPIDE 28 frente calle Maíz,40.37541212545376,-3.7151896535378657,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,1970.9189911374049
Instalación Deportiva Municipal Básica Nueva Esperanza,CALLE ANOETA 1,40.35262335736215,-3.6937759829159402,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,4075.4958351431414
Instalación Deportiva Municipal Básica Orcasur II,AVENIDA ORCASUR 53,40.36548482367132,-3.7018344445764195,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,2613.015101156986
Instalación Deportiva Municipal Básica Oyarzun,PLAZA OYARZUN 1,40.36828992969283,-3.7159977494418186,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,2659.898228085211
Instalación Deportiva Municipal Básica P.A.R. Avenida Rafaela Ybarra,AVENIDA RAFAELA YBARRA 51,40.38063517341089,-3.7111687792815276,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,1312.5018489035915
Instalación Deportiva Municipal Básica Parque Huerta del Obispo,CALLE JUAN PEÑALVER 34 c/v CALLE PALOMARES,40.346421062891125,-3.713682325360813,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,4865.587312837904
Instalación Deportiva Municipal Básica Parque Mujeres de Orcasitas,RONDA COOPERATIVAS 6,40.3673502443602,-3.7076605178679096,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,2484.179741360374
Instalación Deportiva Municipal Básica Parque Plata y Castañar,PASEO LOS FERROVIARIOS s/n,40.34867826813893,-3.7158020843006376,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,4669.7356694807795
Instalación Deportiva Municipal Básica Parque San Luciano,CALLE SAN LUCIANO 12,40.362851102048886,-3.6978734227132084,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,2908.5783589659113
Instalación Deportiva Municipal Básica Plan Parcial,CALLE PLAN PARCIAL 3,40.371501074324534,-3.709517912115378,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,2095.5803992464657
Instalación Deportiva Municipal Básica Plaza Munguía,PLAZA MUNGUIA 1 Poblado dirigido Orcasitas,40.37123807139888,-3.712730825889534,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,2238.4902178696234
Instalación Deportiva Municipal Básica Plaza de Sestao,PLAZA SESTAO 1,40.37003619714949,-3.716240027654892,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,2505.1957489701394
Instalación Deportiva Municipal Básica Puerto Rico - C.D. Alzola,CALLE GAINZA 20,40.36910755999512,-3.718984167252555,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,2721.7409848186903
Instalación Deportiva Municipal Básica Rancho del Cordobés,CALLE PINSAPO 3,40.36813407300108,-3.69579530482948,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,2344.10079935865
Instalación Deportiva Municipal Básica San Aureliano,CALLE SAN AURELIANO s/n,40.34255142792559,-3.715902155501163,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,5328.672976232694
Instalación Deportiva Municipal Básica Talbot,CALLE TALBOT 3,40.36591698103636,-3.7107313882829795,215,221,213 - Glorieta de Cádiz,Calle Antonio López nº 129,1,0,24,18,5,0,Point,40.38895,-3.70017,2712.9091839362027
